id,name,latitude,longitude,sector,subsector,assetType,sourceType,pollution_type,emissionsQuantity,emissionsFactor,emissionsFactorUnits,activity,activityUnits,capacity,capacityUnits,capacityFactor,year,source_file,wte_class,waste_type,how_used,energy_generated,needed_hardware,wte_score,wte_confidence,wte_reason,second_best_wte_class,second_best_wte_score,classification_note
1896683,Lafarge Attaka Cement Plant,29.8061509655789,32.0869008638579,manufacturing,cement,integrated dry,point-source,pm2_5,1992.860077327201,0.0005622698357947,t of PM2_5 per t of cement,3544312.624400783,t of cement,10200000.000102738,t of cement,0.347481629839714,2025,egy_pm2_5_source.csv,Waste Recovery / RDF,Industrial Waste,"Dry combustible material is sorted, shredded and baled as RDF.",RDF fuel + heat/electricity,"MRF line, magnetic separator, RDF shredder, CEMS",109.026,High,Industrial/dry combustible waste or RDF-compatible source; Manufacturing/power sector,Pyrolysis,30.221,Opportunity classification based on source sector/subsector/name and relative emissions; not a direct waste measurement.
1896682,Borg El Arab Cement Plant,30.8803530326624,29.4656887783968,manufacturing,cement,integrated dry,point-source,pm2_5,1813.044767864852,0.000641212581823,t of PM2_5 per t of cement,2827525.253341179,t of cement,4800000.000042466,t of cement,0.589067761107534,2025,egy_pm2_5_source.csv,Waste Recovery / RDF,Industrial Waste,"Dry combustible material is sorted, shredded and baled as RDF.",RDF fuel + heat/electricity,"MRF line, magnetic separator, RDF shredder, CEMS",108.876,High,Industrial/dry combustible waste or RDF-compatible source; Manufacturing/power sector,Pyrolysis,30.101,Opportunity classification based on source sector/subsector/name and relative emissions; not a direct waste measurement.
32438370,Helwan Cement Plant,29.8224321070379,31.3088116638073,manufacturing,cement,integrated semidry,point-source,pm2_5,1627.207765496686,0.0005943403263758,t of PM2_5 per t of cement,2737838.3954173806,t of cement,8000000.000004109,t of cement,0.3422297994269968,2025,egy_pm2_5_source.csv,Waste Recovery / RDF,Industrial Waste,"Dry combustible material is sorted, shredded and baled as RDF.",RDF fuel + heat/electricity,"MRF line, magnetic separator, RDF shredder, CEMS",108.745,High,Industrial/dry combustible waste or RDF-compatible source; Manufacturing/power sector,Pyrolysis,29.996,Opportunity classification based on source sector/subsector/name and relative emissions; not a direct waste measurement.
1896676,Assiuit Cement Asyut Plant,27.1708829605682,31.0150298249398,manufacturing,cement,integrated dry,point-source,pm2_5,1484.5309344233924,0.0006412125818388,t of PM2_5 per t of cement,2315193.083339047,t of cement,5699999.999919178,t of cement,0.4061742251529605,2025,egy_pm2_5_source.csv,Waste Recovery / RDF,Industrial Waste,"Dry combustible material is sorted, shredded and baled as RDF.",RDF fuel + heat/electricity,"MRF line, magnetic separator, RDF shredder, CEMS",108.539,High,Industrial/dry combustible waste or RDF-compatible source; Manufacturing/power sector,Pyrolysis,29.831,Opportunity classification based on source sector/subsector/name and relative emissions; not a direct waste measurement.
1896696,National Cement El Hassana Cement Plant,30.7023578831213,33.8516247543297,manufacturing,cement,integrated dry,point-source,pm2_5,1310.4928396128414,0.0006412125818526,t of PM2_5 per t of cement,2043772.809052595,t of cement,6999999.999941097,t of cement,0.2919675441528275,2025,egy_pm2_5_source.csv,Waste Recovery / RDF,Industrial Waste,"Dry combustible material is sorted, shredded and baled as RDF.",RDF fuel + heat/electricity,"MRF line, magnetic separator, RDF shredder, CEMS",108.277,High,Industrial/dry combustible waste or RDF-compatible source; Manufacturing/power sector,Pyrolysis,29.622,Opportunity classification based on source sector/subsector/name and relative emissions; not a direct waste measurement.
1896688,Al Minya Desert Cement Plant,28.2970429674021,30.8562772560293,manufacturing,cement,integrated dry,point-source,pm2_5,1025.4972092348703,0.0008159211912623,t of PM2_5 per t of cement,1256858.1625490575,t of cement,2689999.999931507,t of cement,0.4672335176881264,2025,egy_pm2_5_source.csv,Waste Recovery / RDF,Industrial Waste,"Dry combustible material is sorted, shredded and baled as RDF.",RDF fuel + heat/electricity,"MRF line, magnetic separator, RDF shredder, CEMS",108.146,High,Industrial/dry combustible waste or RDF-compatible source; Manufacturing/power sector,Pyrolysis,29.517,Opportunity classification based on source sector/subsector/name and relative emissions; not a direct waste measurement.
1896693,WNCC New Beni Suef Cement Plant,29.1275032071171,31.2839145479712,manufacturing,cement,integrated dry,point-source,pm2_5,872.0138740301903,0.0006412125818528,t of PM2_5 per t of cement,1359945.045854292,t of cement,2399999.999871233,t of cement,0.5666437691363572,2025,egy_pm2_5_source.csv,Waste Recovery / RDF,Industrial Waste,"Dry combustible material is sorted, shredded and baled as RDF.",RDF fuel + heat/electricity,"MRF line, magnetic separator, RDF shredder, CEMS",107.884,High,Industrial/dry combustible waste or RDF-compatible source; Manufacturing/power sector,Pyrolysis,29.307,Opportunity classification based on source sector/subsector/name and relative emissions; not a direct waste measurement.
1896681,Tura Cement Plant,29.9259488047751,31.3032944293705,manufacturing,cement,integrated dry,point-source,pm2_5,802.7682280022032,0.0004792220348128,t of PM2_5 per t of cement,1675148.823896758,t of cement,4000000.0000520544,t of cement,0.4187872059687396,2025,egy_pm2_5_source.csv,Waste Recovery / RDF,Industrial Waste,"Dry combustible material is sorted, shredded and baled as RDF.",RDF fuel + heat/electricity,"MRF line, magnetic separator, RDF shredder, CEMS",107.734,High,Industrial/dry combustible waste or RDF-compatible source; Manufacturing/power sector,Pyrolysis,29.187,Opportunity classification based on source sector/subsector/name and relative emissions; not a direct waste measurement.
1896690,South Valley Bani Suef Desert Cement Plant,29.1270528076202,31.2687718053031,manufacturing,cement,integrated dry,point-source,pm2_5,796.0115787203558,0.0006412125818253,t of PM2_5 per t of cement,1241416.0315667733,t of cement,2200000.0000986303,t of cement,0.5642800143232355,2025,egy_pm2_5_source.csv,Waste Recovery / RDF,Industrial Waste,"Dry combustible material is sorted, shredded and baled as RDF.",RDF fuel + heat/electricity,"MRF line, magnetic separator, RDF shredder, CEMS",107.697,High,Industrial/dry combustible waste or RDF-compatible source; Manufacturing/power sector,Pyrolysis,29.157,Opportunity classification based on source sector/subsector/name and relative emissions; not a direct waste measurement.
1896684,MBCC New Bani Suef Cement Plant,28.9235004546184,31.0791749719823,manufacturing,cement,integrated dry,point-source,pm2_5,790.4057510310265,0.0006412125818455,t of PM2_5 per t of cement,1232673.4898994716,t of cement,2999999.999889041,t of cement,0.4108911633150212,2025,egy_pm2_5_source.csv,Waste Recovery / RDF,Industrial Waste,"Dry combustible material is sorted, shredded and baled as RDF.",RDF fuel + heat/electricity,"MRF line, magnetic separator, RDF shredder, CEMS",107.659,High,Industrial/dry combustible waste or RDF-compatible source; Manufacturing/power sector,Pyrolysis,29.127,Opportunity classification based on source sector/subsector/name and relative emissions; not a direct waste measurement.
1896694,El Sewedy Cement Attaka Plant,29.7476506898114,32.2126593731889,manufacturing,cement,integrated dry,point-source,pm2_5,778.9763252136789,0.0006412125818931,t of PM2_5 per t of cement,1214848.7837120222,t of cement,3400000.0000342466,t of cement,0.3573084657940546,2025,egy_pm2_5_source.csv,Waste Recovery / RDF,Industrial Waste,"Dry combustible material is sorted, shredded and baled as RDF.",RDF fuel + heat/electricity,"MRF line, magnetic separator, RDF shredder, CEMS",107.547,High,Industrial/dry combustible waste or RDF-compatible source; Manufacturing/power sector,Pyrolysis,29.037,Opportunity classification based on source sector/subsector/name and relative emissions; not a direct waste measurement.
1896675,Sinai El Hassana Cement Plant,30.7278051823552,33.7756579193918,manufacturing,cement,integrated dry,point-source,pm2_5,778.7417141854332,0.0006412125818445,t of PM2_5 per t of cement,1214482.8973026497,t of cement,2900000.00010274,t of cement,0.4187872059515943,2025,egy_pm2_5_source.csv,Waste Recovery / RDF,Industrial Waste,"Dry combustible material is sorted, shredded and baled as RDF.",RDF fuel + heat/electricity,"MRF line, magnetic separator, RDF shredder, CEMS",107.509,High,Industrial/dry combustible waste or RDF-compatible source; Manufacturing/power sector,Pyrolysis,29.007,Opportunity classification based on source sector/subsector/name and relative emissions; not a direct waste measurement.
32438372,Suez Cement Attaka Plant,29.7718311350379,32.2115818467522,manufacturing,cement,integrated dry,point-source,pm2_5,633.3846146610215,0.0005622698358209,t of PM2_5 per t of cement,1126478.0258686382,t of cement,3199999.9999616435,t of cement,0.3520243830881689,2025,egy_pm2_5_source.csv,Waste Recovery / RDF,Industrial Waste,"Dry combustible material is sorted, shredded and baled as RDF.",RDF fuel + heat/electricity,"MRF line, magnetic separator, RDF shredder, CEMS",107.154,High,Industrial/dry combustible waste or RDF-compatible source; Manufacturing/power sector,Pyrolysis,28.723,Opportunity classification based on source sector/subsector/name and relative emissions; not a direct waste measurement.
1566795,Ezz Flat Steel Ain Sokhna plant,29.6910789825686,32.3233694993333,manufacturing,iron-and-steel,DRI-EAF,point-source,pm2_5,560.2630942918353,0.000224011508063,t of PM2_5 per t of steel,2501046.036144578,t of steel,3900000.0,t of steel,0.6412938554216867,2025,egy_pm2_5_source.csv,Waste Recovery / RDF,Industrial Waste,"Dry combustible material is sorted, shredded and baled as RDF.",RDF fuel + heat/electricity,"MRF line, magnetic separator, RDF shredder, CEMS",108.352,High,Industrial/dry combustible waste or RDF-compatible source; Manufacturing/power sector,Pyrolysis,29.682,Opportunity classification based on source sector/subsector/name and relative emissions; not a direct waste measurement.
42547266,Juhayna West Cement Plant,26.6576904424748,31.3211877135837,manufacturing,cement,integrated dry,point-source,pm2_5,537.0632511563697,0.0006412125818178,t of PM2_5 per t of cement,837574.4119583791,t of cement,1999999.9999260271,t of cement,0.418787205994679,2025,egy_pm2_5_source.csv,Waste Recovery / RDF,Industrial Waste,"Dry combustible material is sorted, shredded and baled as RDF.",RDF fuel + heat/electricity,"MRF line, magnetic separator, RDF shredder, CEMS",106.873,High,Industrial/dry combustible waste or RDF-compatible source; Manufacturing/power sector,Pyrolysis,28.498,Opportunity classification based on source sector/subsector/name and relative emissions; not a direct waste measurement.
1566793,Egyptian Sponge Iron and Steel Company Sadat City plant,30.3934427543613,30.5890216234744,manufacturing,iron-and-steel,DRI-EAF,point-source,pm2_5,528.1514840609308,0.00027452390694,t of PM2_5 per t of steel,1923881.56626506,t of steel,2999999.9999999995,t of steel,0.6412938554216868,2025,egy_pm2_5_source.csv,Waste Recovery / RDF,Industrial Waste,"Dry combustible material is sorted, shredded and baled as RDF.",RDF fuel + heat/electricity,"MRF line, magnetic separator, RDF shredder, CEMS",108.202,High,Industrial/dry combustible waste or RDF-compatible source; Manufacturing/power sector,MRF + Waste-to-Energy,74.562,Opportunity classification based on source sector/subsector/name and relative emissions; not a direct waste measurement.
3673054,Nag Hammadi aluminium plant,25.990817,32.331312,manufacturing,aluminum,Smelting,point-source,pm2_5,512.3081874820672,0.0018661606307125,t of PM2_5 per t of alumina/aluminum,274525.2359581008,t of alumina/aluminum,320000.0,t of alumina/aluminum,0.8578913623690649,2025,egy_pm2_5_source.csv,Waste Recovery / RDF,Industrial Waste,"Dry combustible material is sorted, shredded and baled as RDF.",RDF fuel + heat/electricity,"MRF line, magnetic separator, RDF shredder, CEMS",106.816,High,Industrial/dry combustible waste or RDF-compatible source; Manufacturing/power sector,Pyrolysis,28.453,Opportunity classification based on source sector/subsector/name and relative emissions; not a direct waste measurement.
1566794,Al-Ezz Dekheila Steel Alexandria plant,31.1197236694082,29.8066596183369,manufacturing,iron-and-steel,DRI-EAF,point-source,pm2_5,459.70305172663416,0.000224011508063,t of PM2_5 per t of steel,2052140.3373493976,t of steel,3199999.9999999995,t of steel,0.6412938554216869,2025,egy_pm2_5_source.csv,Waste Recovery / RDF,Industrial Waste,"Dry combustible material is sorted, shredded and baled as RDF.",RDF fuel + heat/electricity,"MRF line, magnetic separator, RDF shredder, CEMS",107.846,High,Industrial/dry combustible waste or RDF-compatible source; Manufacturing/power sector,Pyrolysis,29.277,Opportunity classification based on source sector/subsector/name and relative emissions; not a direct waste measurement.
1896686,Qift Cement Plant,26.0257442792138,32.9392804321729,manufacturing,cement,integrated dry,point-source,pm2_5,427.7513649291327,0.0004792220348548,t of PM2_5 per t of cement,892595.3604338687,t of cement,1999999.9999260271,t of cement,0.4462976802334413,2025,egy_pm2_5_source.csv,Waste Recovery / RDF,Industrial Waste,"Dry combustible material is sorted, shredded and baled as RDF.",RDF fuel + heat/electricity,"MRF line, magnetic separator, RDF shredder, CEMS",106.461,High,Industrial/dry combustible waste or RDF-compatible source; Manufacturing/power sector,Pyrolysis,28.169,Opportunity classification based on source sector/subsector/name and relative emissions; not a direct waste measurement.
1896679,Cairo Governorate Desert Cement Plant,29.9190885870406,31.5314165100546,manufacturing,cement,integrated dry,point-source,pm2_5,412.8646969574531,0.0005622698358397,t of PM2_5 per t of cement,734282.1375805478,t of cement,1500000.0000945204,t of cement,0.489521425022852,2025,egy_pm2_5_source.csv,Waste Recovery / RDF,Industrial Waste,"Dry combustible material is sorted, shredded and baled as RDF.",RDF fuel + heat/electricity,"MRF line, magnetic separator, RDF shredder, CEMS",106.255,High,Industrial/dry combustible waste or RDF-compatible source; Manufacturing/power sector,Pyrolysis,28.004,Opportunity classification based on source sector/subsector/name and relative emissions; not a direct waste measurement.
1896691,Dekhela Cement Plant,31.1417032512115,29.837925212807,manufacturing,cement,integrated dry,point-source,pm2_5,412.5552609577813,0.0005622698358208,t of PM2_5 per t of cement,733731.8039753751,t of cement,2200000.0000986303,t of cement,0.3335144563374911,2025,egy_pm2_5_source.csv,Waste Recovery / RDF,Industrial Waste,"Dry combustible material is sorted, shredded and baled as RDF.",RDF fuel + heat/electricity,"MRF line, magnetic separator, RDF shredder, CEMS",106.217,High,Industrial/dry combustible waste or RDF-compatible source; Manufacturing/power sector,Pyrolysis,27.974,Opportunity classification based on source sector/subsector/name and relative emissions; not a direct waste measurement.
